gene	baseMean	estimate	stderror	statistic	p.value	p.adjusted	minus_log10_pvalue
CNAG_01405	830.3061391851417	0.1824216329997509	0.23662981110463407	0.7709156853406219	0.44075690926793376	0.9416830124741462	0.3558008710118089
CNAG_01406	145.64760787829815	-0.21547068391310212	0.17838831217163453	-1.2078744469861296	0.22709555988415955	0.7522124190297895	0.6437913569148284
CNAG_01408	334.75091695446713	-0.0012796123954625217	0.1302058058396212	-0.00982761396245773	0.9921588247694202	0.9984852348004373	0.0034188004267105467
CNAG_01411	89.12960554407428	-0.27387481397136393	0.33745791668757924	-0.8115821275128627	0.4170314500468203	0.9307282776485447	0.37983119186856396
CNAG_01412	361.6536065748215	-0.3957010826099946	0.17708821091357208	-2.2344857433966427	0.02545112956548465	0.23790825828792092	1.59429293815352
CNAG_01413	1941.2492865160048	0.1762175423676867	0.14735779835928672	1.1958480944322631	0.23175584372812516	0.7583821115140049	0.6349693063015596
CNAG_01414	504.28495947623014	-0.04072541818596704	0.35603212634834225	-0.11438691952793395	0.9089310826392817	0.9971300521385945	0.04146904479138516
CNAG_01415	385.4432154225319	0.04311370227088307	0.13381764995072537	0.32218247956647345	0.747314456704318	0.9971300521385945	0.1264966162903541
CNAG_01416	368.1616905926407	0.09275161696564632	0.11897442756611824	0.7795928827991293	0.43563054649667565	0.9416830124741462	0.3608816750369617
CNAG_01417	189.47834292879972	0.7287150574448349	0.5011492471726045	1.4540879020693267	0.14592193723612276	0.6249587966034129	0.8358794133538338
CNAG_01418	169.46180058238394	0.013486635205042808	0.13479190506041291	0.10005523105410655	0.9203004773517984	0.9971300521385945	0.036070352708638516
CNAG_01419	221.21456425046486	-0.0623472944481324	0.3896411760503108	-0.16001207849778706	0.8728715595500612	0.9971300521385945	0.0590496567325319
CNAG_01420	132.9796031926501	0.07656940056957268	0.25379669346138856	0.3016958161482966	0.7628839579912646	0.9971300521385945	0.11754151740128992
CNAG_01421	149.90662773802882	-0.27057510096576526	0.2978263893776619	-0.9084994164928065	0.36361442190779736	0.8938030240366858	0.4393588998429121
CNAG_01422	261.55756346942894	-0.3093171742932408	0.40789579157389855	-0.7583240148169113	0.4482570341521937	0.9451891476196068	0.34847288666368603
CNAG_01423	434.38954460671914	0.06009046852185385	0.1918256884194317	0.31325558644921697	0.7540864900568859	0.9971300521385945	0.12257883980626791
CNAG_01424	236.0675483680368	-0.34300203014561736	0.17523430460312775	-1.9573908825811903	0.050301529610938915	0.35107463045657367	1.298418808353818
CNAG_01425	61.39887388962069	0.15841499381636467	0.27752039379245164	0.5708228921541457	0.5681197035558869	0.9882344321629601	0.24556014823866434
CNAG_01426	299.5960514849131	0.1629853808857379	0.16482749481349845	0.9888239888020813	0.3227492652101094	0.8591162629974815	0.4911347378006842
CNAG_01428	8689.262474526176	-0.05034914525623882	0.170282035383164	-0.29568089870986414	0.7674737858982157	0.9971300521385945	0.1149364495109448
CNAG_01429	135.01580009336857	0.09216090766785028	0.4157058736971052	0.22169739111023787	0.8245494611739701	0.9971300521385945	0.08378328778096276
CNAG_01430	197.56336479993445	0.1256306994354071	0.21183338597582946	0.5930637366564201	0.5531384980828031	0.9882344321629601	0.25716611386300153
CNAG_01431	165.9599623028908	0.06794508834396944	0.17725393674953938	0.3833206166810058	0.7014820546573821	0.9971300521385945	0.1539834346327155
CNAG_01432	374.21037590648376	-0.1655173475529397	0.2932353686163684	-0.5644521952925856	0.5724464253838222	0.9882344321629601	0.24226515221762165
CNAG_01435	904.8401416698247	0.1421061969027539	0.16061665097768965	0.8847538286830116	0.3762894165598745	0.904641879020231	0.4244779963872395
CNAG_01436	250.33275698311886	-0.07623933245039738	0.08227619150140876	-0.9266269021347686	0.3541202821807107	0.885840661123159	0.4508491983847643
CNAG_01437	776.9511202594383	-0.08308722089172582	0.40099144960057126	-0.2072044702561345	0.8358501763137904	0.9971300521385945	0.07787156159378124
CNAG_01438	77.05459704633638	-0.5651490158296458	0.20127673084546585	-2.8078209212546783	0.004987795469902292	0.07879321654901593	2.3020913635563667
CNAG_01439	351.66919230858684	0.12741763676045412	0.12404245775842208	1.0272098688064157	0.3043216520896914	0.8431675536434337	0.5166671470550847
CNAG_01440	132.2895817889234	-0.1407412729320202	0.17693561068792213	-0.7954378001399546	0.4263588790039561	0.936816141962065	0.37022468832212435
CNAG_01441	148.981380010729	-0.7279737258319614	0.3385888890911864	-2.1500224882923096	0.03155343599939121	0.26916761460312694	1.5009533415125802
CNAG_01442	1166.6331228397803	0.027406199738555275	0.4633053724208323	0.05915364114030068	0.9528297339534367	0.9971300521385945	0.02098469874356722
CNAG_01443	70.90148531124754	-0.00286202179718249	0.154584831473083	-0.018514247290044354	0.9852286118200974	0.99759365042653525	0.006462984393679486
CNAG_01444	296.4348785754506	-0.0020788371654561965	0.14365670280286358	-0.014470867873871028	0.9884543208992055	0.9980044266015261	0.0050433957886435845
CNAG_01445	276.99284589658754	0.20509150093280823	0.15339106503056807	1.3370498528837855	0.18120636448940286	0.6852876853485955	0.7418265527183321
CNAG_01446	5820.116851971608	0.24328621882577836	0.49684585538866594	0.4896613631514822	0.624373546524492	0.9971300521385945	0.2045555054203368
CNAG_01448	199.71203116238343	0.10810328855827807	0.18791128741615598	0.5752889570644478	0.5650958887032127	0.9882344321629601	0.24787785235526635
CNAG_01451	720.5774075280191	-0.2017310830271288	0.2360140238064721	-0.8547419334392825	0.39269403044719386	0.9164212962605485	0.40594570062300767
CNAG_01452	99.70854948129727	0.171064528856009	0.22168943474928235	0.7716404214277188	0.4403274266408423	0.9416830124741462	0.35622426283070807
CNAG_01454	14.202977299324544	1.4708191847767897	0.7175185873895291	2.0498691053118407	0.040377205757385716	0.31130412220455406	1.393863739036202
CNAG_01455	7141.1231642796265	0.8588120816232486	0.9086393475179021	0.9451627688909083	0.3445757838466408	0.8812038064636546	0.462715247234258
CNAG_01456	38.626409194269286	1.09710976768512	0.7018217136456829	1.5632314394863531	0.11799816774836283	0.5636398751539946	0.928124736278226
CNAG_01461	165.68138061723403	0.3192312277546357	0.23280397915114728	1.3712447223566389	0.1702986810757101	0.6706067179837812	0.7687887155356917
CNAG_01463	495.1542480625066	0.17921447421784945	0.17645206364659388	1.0156553032827558	0.3097935595392697	0.845267283198183	0.5089276152586418
CNAG_01464	2967.456763911634	0.8980865735934443	0.41418262141658924	2.168334756590715	0.030133225803402955	0.2643907925598304	1.5209543740143896
CNAG_01465	112.25488032167111	0.11767522705372505	0.10009560375206006	1.175628325747555	0.23974343131365297	0.7703846533962192	0.6202532831492255
CNAG_01466	278.6055068250798	0.2821514694407703	0.12290729893370347	2.2956445377012438	0.021696214024902915	0.21278616851919982	1.6636160436419454
CNAG_01467	308.964285646157	0.16146077118364502	0.3451640980766049	0.4677797374737705	0.6399421122087101	0.9971300521385945	0.19385930958699327
CNAG_01468	29.359903211410852	-0.4005171718570442	0.23991509397335545	-1.6694121458715931	0.09503572820111783	0.4984962306648418	1.0221130932001836
CNAG_01469	615.8828326169876	-0.223715318520519	0.1424602914570899	-1.570369653412535	0.11632913819018909	0.5603145483403777	0.934311489310939
CNAG_01470	472.3378401417048	0.2755954946263178	0.3416463834358437	0.8066688482246753	0.41985729627856755	0.9321917801945541	0.37689829524465146
CNAG_01471	172.23278881004055	0.5744364294311411	0.29579595766590544	1.9420022976782987	0.05213682214000307	0.3575918956244718	1.2828554436149673
CNAG_01472	270.23645492104635	0.25512059346410937	0.0951787073819497	2.6804376785693993	0.007352595415157477	0.09965707825704444	2.1335593309137177
CNAG_01473	79.76360911053871	-0.09786799685273036	0.2850223188918855	-0.3433695902595389	0.7313204338518133	0.9971300521385945	0.1358922917677302
CNAG_01474	100.74109962403648	0.1422666045688118	0.2952184631243805	0.48190280195609747	0.6298749955640364	0.9971300521385945	0.20074563169474133
CNAG_01475	653.8520480811418	-0.29013901380074386	0.23963012297485442	-1.2107785540434313	0.2259802865928491	0.7492506860272693	0.6459294449117252
CNAG_01476	979.6941686417965	0.0395374215092201	0.17917238626742735	0.22066693608806284	0.8253517780068371	0.9971300521385945	0.08336090880161175
CNAG_01477	236.0145846149707	-0.12703228560975197	0.14387175431614838	-0.8829550054043769	0.3772605824502803	0.904641879020231	0.42335856908636355
CNAG_01478	58.037451713460406	-0.06760548978163644	0.4051389351506217	-0.16686989058827983	0.8674724247633878	0.9971300521385945	0.06174432168226323
CNAG_01479	349.1284279680956	-0.20029251427820002	0.4391323104645686	-0.45610971797157396	0.6483110823512381	0.9971300521385945	0.18821655442231325
CNAG_01480	4796.931064360345	0.17507163879568263	0.20375759124487147	0.8592152946355031	0.390221746681459	0.9138831900918307	0.4086885314546042
CNAG_01481	189.27125568987512	0.28420673088365883	0.1898030469993251	1.4973770725855071	0.13429517058828996	0.6019301396010853	0.8719396047889786
CNAG_01482	243.33269733634438	0.032980422069583515	0.1318324915429122	0.2501691478602466	0.802456543231312	0.9971300521385945	0.09557847736030502
CNAG_01483	189.27538501702918	0.2814236518517714	0.20656233993190878	1.3624151040530421	0.1730669197168823	0.6748414930502367	0.7617859359221574
CNAG_01485	315.24050128422283	0.2626143313044372	0.5642911126274032	0.465388033636885	0.641653601999973	0.9971300521385945	0.19269936342644006
CNAG_01486	5697.2832267319145	0.18063825185313234	0.16156361039218603	1.1180627334004467	0.26354020130600336	0.802251866632066	0.579153126661484
CNAG_01487	4.2570403874128875	0.01981718909483492	0.4276843316792909	0.0463360184765789	0.9630424315352408	0.9971300521385945	0.01635457749057984
CNAG_01489	89.86897101696641	-0.5550876194258079	0.15427166508264742	-3.5981177692509685	3.2052848209150153e-4	0.010343912014924314	3.494133373116848
CNAG_01490	257.138018973503	-0.3131059304371044	0.3962120143190129	-0.790248450631295	0.4293826855206401	0.9379545587752262	0.36715547208992216
CNAG_01491	188.77763590154888	0.2838555866268471	0.5104662159805067	0.556071249654819	0.5781621483541401	0.9914826304411398	0.23795034452117214
CNAG_01492	613.6233369781592	0.07264328653839092	0.5807778377587938	0.12507930195601027	0.9004607692453324	0.9971300521385945	0.04553520352341734
CNAG_01493	1825.359704838647	0.21349522929881845	0.5374630969058132	0.39722769903257577	0.6911995580712407	0.9971300521385945	0.1603965482017368
CNAG_01494	72.37747105814002	0.09026292396164302	0.1577579019309553	0.5721610319155215	0.5672128846599584	0.9882344321629601	0.24625391239275252
CNAG_01495	54.356904840051534	0.17874764927994177	0.6221540705578448	0.2873044760756294	0.7738791956619353	0.9971300521385945	0.11132682840254124
CNAG_01496	326.751789425001	-0.12188445742513462	0.16199155769557966	-0.7524124044426085	0.451803089206456	0.9472603278658809	0.34505080391426
CNAG_01497	105.98734384167538	-0.20960499045425962	0.13979460537884156	-1.4993782477244586	0.1337755333729112	0.6011915050850261	0.8736233087861476
CNAG_01498	109.89451604850215	0.24710684902386656	0.16087868252337767	1.53598255000602	0.12454266017637332	0.5773088974112737	0.9046818621766761
CNAG_01499	89.88445027621987	-0.19499295301639621	0.12796085620236014	-1.52384845493711	0.1275465721005061	0.5852032781944403	0.8943312088522287
CNAG_01500	7.129820021675892	2.0473468882848027	0.5164531621585765	3.9642450434956706	7.362859089526957e-5	0.0031782226783263813	4.132953510976031
CNAG_01501	84.79598730592258	0.24855760993111206	0.17767551786107666	1.3989412436971629	0.16183060329521173	0.6575095914458333	0.7909393468432531
CNAG_01502	336.41580940519475	-0.35484880304545624	0.28849632657260776	-1.2299941814203623	0.21869928374756417	0.740563051818326	0.6601526392988508
CNAG_01504	229.84161372086515	-0.15914969993482797	0.20846991248773036	-0.7634180781084888	0.44521410186518956	0.9446512111272353	0.3514310881260922
CNAG_01506	75.6924319420162	-0.7015971160440346	0.24675528593497742	-2.8432911310719104	0.0044650264427829045	0.07221833938601371	2.3501759647887166
CNAG_01507	92.65235385675763	-0.12275229501942837	0.12095156234741229	-1.0148880480505393	0.3101591961134354	0.84551442963023	0.5084153376261737
CNAG_01508	526.5245385066974	-0.2896816722339638	0.0939636821993636	-3.0829110295969837	0.0020498643015664157	0.040979145639279055	2.6882748877401057
CNAG_01509	154.56553647866733	-0.045551601363943865	0.24336790383968454	-0.1871717701687992	0.8515259578148043	0.9971300521385945	0.06980210851887572
CNAG_01510	243.29334810354922	0.015415218182489318	0.1876736516636011	0.08213842511105712	0.9345366375235067	0.9971300521385945	0.02940366789414947
CNAG_01511	29.399237375306605	-0.2788741693315985	0.31340066536594974	-0.8898327289955317	0.3735557097291891	0.9032029832720856	0.4276446210941415
CNAG_01512	45.74218519041041	0.2812084257561218	0.1421740997090295	1.9779159940638769	0.0479381843163594	0.34278217528669414	1.3193184191200331
CNAG_01513	213.65213183317653	-0.06762841276101103	0.19024113360651537	-0.35548785627450075	0.7222241409086423	0.9971300521385945	0.14132799903272147
CNAG_01518	303.83987804356354	0.20821224947825703	0.3899645630810926	0.5339260773675981	0.5933926793085107	0.9950990905231936	0.226657815881545
CNAG_01519	18.453150531319785	-0.3540265560738985	0.5282349428566204	-0.6702066208633843	0.5027260838227289	0.9714984309711208	0.29866858092192244
CNAG_01520	122.19620083391867	0.3973155301466972	0.2593572569352064	1.531923705708979	0.12554126290751844	0.578532782188592	0.9012135067908708
CNAG_01521	114.82370589227403	-0.21244401698757323	0.37656403393854465	-0.5641643859759696	0.5726422628159871	0.9882344321629601	0.24211660282080202
CNAG_01522	595.9955092152824	-0.052657728060503346	0.23228940755517122	-0.22669018193606857	0.8206646620727094	0.9971300521385945	0.08583426695112047
CNAG_01523	176.41575757853835	0.2166934126407583	0.20941114955030374	1.0347749539892825	0.30077402225405203	0.8381355052696179	0.5217596763214668
CNAG_01524	269.40955007897037	1.5558380972726438	0.3166018839687036	4.914178266312653	8.915560113707771e-7	7.648196315265514e-5	6.04985136739034
CNAG_01525	106.28984956935165	-0.14144031028350337	0.43599628355459596	-0.32440714661686343	0.7456298098518137	0.9971300521385945	0.1274767374628818
CNAG_01526	1319.3710256595614	-0.0014005405162072252	0.24469697269330895	-0.0057235710797394835	0.9954332759365864	0.998527429103352	0.001987845494658595
CNAG_01527	24.675623712198263	0.6838222663891903	0.23590887236636432	2.898671251868902	0.0037474759458454394	0.06429530249365707	2.4262611461034638
CNAG_01528	258.64099061877226	0.356813521377494	0.27783401030414323	1.2842686933356084	0.19904795691787006	0.7121637271910952	0.7010422757731706
CNAG_01529	588.1699425841292	-0.20894591122478415	0.312862300475123	-0.6678526332749968	0.5042276653964641	0.9714984309711208	0.2973733296246518
CNAG_01530	1626.7764419938549	0.2995528375705625	0.43445831092525045	0.6894858034424879	0.4905176040556248	0.9668521162006132	0.3093454017253692
CNAG_01531	187.7553198805463	-0.19350248401807446	0.11368845726149251	-1.7020416028076035	0.08874756970885359	0.47885531840517576	1.0518435309656653
CNAG_01532	171.04298796253	0.14316266120812057	0.34031330677504684	0.4206789989048346	0.6739894985467281	0.9971300521385945	0.1713468701690395
CNAG_01533	109.76054079482172	0.8187683227561604	0.2627777664223555	3.115820390375708	0.00183433961250183	0.03767066531492394	2.7365202552629153
CNAG_01534	124.0317292425324	0.878126675941236	0.18499784057251045	4.746686086841384	2.0677648684465176e-6	1.6107175302829943e-4	5.684498847658342
CNAG_01535	444.78589460929544	-0.04055603173907961	0.2586647549799401	-0.15678994125900453	0.8754104005147806	0.9971300521385945	0.05778829795668805
CNAG_01536	129.87083833548658	-0.03201850925705606	0.23694162144548078	-0.13513248141767856	0.8925071292507256	0.9971300521385945	0.04938830610441438
CNAG_01537	225.47174504656383	0.11979572610145416	0.25151337006115576	0.4762996339809915	0.6338609261157149	0.9971300521385945	0.19800601916249197
CNAG_01538	13.869528011724453	0.3836531778844506	0.4057453009075288	0.94555174644373	0.34437726578006167	0.8812038064636546	0.46296552641745115
CNAG_01539	592.4838808654846	1.601092154986345	0.3507128124883714	4.565251390806923	4.988961215120634e-6	3.450019403558422e-4	5.301989872313487
CNAG_01540	25.713525335878384	-0.3687233065676652	0.40652450366239606	-0.907013730404494	0.36439953642562434	0.8941113897018307	0.43842218419059087
CNAG_01541	14.621199990087812	0.7348741725496039	0.4583302317431822	1.6033726812098628	0.10885239871104951	0.5423762329186577	0.9631619962462746
CNAG_01542	60.33160954653084	-0.5394282137743764	0.3442483440558568	-1.5669740264221874	0.11712076286330843	0.5615091035635871	0.9313661075096732
CNAG_01543	157.51777877162849	0.44028315849383204	0.39684201480891823	1.1094670978974617	0.2672287306202071	0.8080306083092968	0.5731168512898946
CNAG_01544	981.2727281060568	0.3111181369496389	0.18606512218845025	1.6720927237213894	0.09450603922309836	0.49667223128436216	1.024540437866797
CNAG_01545	388.17938853438443	0.1627810002181734	0.18647471747585959	0.87293871481128	0.3826964828372915	0.9064528878537594	0.4171455291300222
CNAG_01546	138.92432547920478	0.36840479321287445	0.2234173960933647	1.6489530343416967	0.09915725682183293	0.5145396090976736	1.003675496462707
CNAG_01547	423.3271391251903	0.257981737824315	0.26684471440107677	0.9667860141181571	0.333651017487263	0.8703437049696617	0.47670754640610685
CNAG_01548	814.2265331095584	0.08058154920637546	0.13287713019631314	0.6064365559921711	0.5442248998998882	0.9871290496784113	0.2642215918437769
CNAG_01549	453.0750436626499	0.17131602145982025	0.2074784837767066	0.8257050000625352	0.40897145522736883	0.9257179532651565	0.3883070031659069
CNAG_01550	207.4717458810334	0.5122024332722185	0.24815040346802233	2.0640805983546304	0.039010075180728604	0.3070312801837893	1.4088232127093798
CNAG_01551	1886.7272536885098	-3.8690070040673827	0.3079057425489021	-12.565556498034137	3.265690967896649e-36	2.213158768943559e-32	35.4860249149108
CNAG_01552	1134.6928258853034	0.8196266257730177	0.15678928492328376	5.227567854359799	1.7175437382180293e-7	1.8475863355402515e-5	6.765092194574162
CNAG_01553	1002.4778106595128	-0.11001847070542214	0.1599998603490269	-0.687616042072947	0.49169460331259496	0.9668521162006132	0.3083045583651622
CNAG_01554	137.1587890867955	0.5905373122385197	0.2571292901048144	2.2966551651808986	0.02163844900254704	0.21278616851919982	1.6647738717436298
CNAG_01555	135.21059324329283	-0.33059190024234975	0.22779428480192637	-1.4512739006152364	0.1467036058376649	0.6264715417529017	0.8335592114726342
CNAG_01556	256.82636182759876	0.3382897618518637	0.23110291121321563	1.4638057135496552	0.14324704088957615	0.6231812439226311	0.8439143406597137
CNAG_01557	1052.5975431736679	0.4841632315704139	0.5629377035590816	0.8600653829178097	0.38975300206651536	0.9136479055706589	0.4092105309796576
CNAG_01558	7415.649196047974	0.35171597628386336	0.5761183705374624	0.6104925554721446	0.5415355733852638	0.9871290496784113	0.26637300936649144
CNAG_01559	158.23360575495724	0.20010124390926656	0.11602742998987049	1.724602914386158	0.08459905787251239	0.4653634863652731	1.072634473403617
CNAG_01560	38.38897483964553	2.3831130974984776	0.5360917571504963	4.445345532200506	8.77507129254408e-6	5.455840197208369e-4	5.056749346448153
CNAG_01561	146.24325050387833	-0.4716358801738552	0.3431979071934892	-1.3742388000867234	0.16936755886880014	0.6681047418241319	0.771169772007107
CNAG_01562	1008.3095528234255	2.1641746462102054	0.5429836235496335	3.9857088728798113	6.727896267716222e-5	0.0029800622879943032	4.172120713212781
CNAG_01563	381.8252783226292	0.16010013217728905	0.1864610614347644	0.8586250177134274	0.3905474309831493	0.9142452296279112	0.4083262146334065
CNAG_01564	413.7527988867217	0.9005561203806871	0.44917326407606994	2.0049192425401636	0.04497168120510969	0.33052010346179145	1.34706087662031
CNAG_01565	505.8055314204366	0.4662822426500028	0.37625865330506353	1.2392598510470663	0.21524928205974134	0.737111866861479	0.6670582884132746
CNAG_01566	127.49912442741356	-0.1579516566984046	0.15203990267163237	-1.0388829111495825	0.29885919493442864	0.8356514979492978	0.5245333777829428
CNAG_01567	27.33897556014816	-0.6842846543288212	0.4004368452589128	-1.7088453833122654	0.08747959363225613	0.47503942792131393	1.0580932430518524
CNAG_01568	1151.1814159993148	0.21605386115471434	0.13645237095949303	1.583364654168242	0.11333837434148611	0.552983558612132	0.9456230209126748
CNAG_01569	35.207628269693835	0.8547459700801375	0.33149317610193363	2.578472293551239	0.009923825763481749	0.12161621554993818	2.003320869412193
CNAG_01570	186.21457842682946	-0.11846835622947806	0.14580812269204102	-0.8124949011221628	0.41650771116264246	0.9307282776485447	0.3803769537184569
CNAG_01571	307.1133685153833	0.39657938386645963	0.29403541617018586	1.348746994603269	0.17741824524800429	0.6806441149984099	0.7510017204508379
CNAG_01572	38.3619232270593	0.44614415767664845	0.3225944552262503	1.3829876814334798	0.166668643082212	0.6640463309498494	0.7781461003359877
CNAG_01573	239.38250114124364	-0.14207093306977592	0.130964361144813	-1.0848060634807504	0.278007559426312	0.8198682464021394	0.5559433948283329
CNAG_01574	2101.1299913082116	0.17081602350371794	0.48561415637398897	0.3517525617028478	0.7250238379056901	0.9971300521385945	0.13964771411768512
CNAG_01575	171.00239980713295	-0.17819908049311037	0.32851847560855973	-0.5424324466470503	0.5875206325366261	0.9950759742037277	0.2309768772443733
CNAG_01576	629.1334165841716	0.46520189450694777	0.22310435186601982	2.0851314222069233	0.03705737270447128	0.2968534853845696	1.4311253745583394
CNAG_01577	3889.3025041604756	-0.24328949013326306	0.6012366365764131	-0.40464847837386003	0.685735918638928	0.9971300521385945	0.16384310172591238
CNAG_01578	312.95218948690916	-0.11648729262574742	0.1464895608434432	-0.795191766259987	0.4265019606035628	0.936816141962065	0.3700789680665603
CNAG_01579	172.1737354106444	0.09868181947588439	0.11997507798857796	0.8225193192646163	0.4107813959654047	0.926155938601588	0.3863892335570472
CNAG_01580	170.91781485777116	0.6491114543219462	0.26128467924795307	2.4843073699929974	0.012980371419611182	0.1485945559302449	1.8867128804801956
CNAG_01581	2.002607646083696	0.4657085384743807	0.4858900232128499	0.9584649122757796	0.3378283764659547	0.8753405560671901	0.4713038739331903
CNAG_01582	37.59617297468333	0.12044754729153681	0.1882094779863779	0.6399653650824879	0.5221951166446861	0.9813481131039006	0.28216719383858657
CNAG_01583	765.580114661304	0.09435026749812239	0.12401053756794889	0.7608245988485068	0.44676183966438	0.9447067006799394	0.34992392940368516
CNAG_01584	102.8450280267711	1.3201273527224362	0.5125963425843986	2.575374116144963	0.010013171505513088	0.12226894287002198	1.9994283451788704
CNAG_01585	274.00465157949486	1.0419339854283265	0.4774184583642	2.1824333918683223	0.029077562147471585	0.2594863407995865	1.5364420073825316
CNAG_01586	2319.0940966661337	0.06035533247398318	0.16262928823083037	0.3711221584412084	0.7105465476448876	0.9971300521385945	0.1484074663316493
CNAG_01587	348.35591569148954	0.135688915061139	0.1482095417115994	0.9155207788522534	0.35991829917502616	0.8913823927629921	0.4437960721336824
CNAG_01588	2869.1218717782835	0.5444658050985879	0.4799106887382876	1.1345148542742802	0.2565786464411415	0.7936255074995965	0.590779490278589
CNAG_01590	385.19421603469203	-0.16287335873156167	0.0929685224171669	-1.7519194077401692	0.07978766685000024	0.44748254881754557	1.098064234375284
CNAG_01591	190.05297421670517	0.29307050583939787	0.17144386291882147	1.7094254693629163	0.08737216645713825	0.47493038671209825	1.0586268955035827
CNAG_01592	62.280099644342954	-0.7603618498295861	0.2561620777835936	-2.968284206657403	0.0029946729480843774	0.05485107721396709	2.5236506005194035
CNAG_01593	763.9430889469278	0.3734442858842543	0.4205256026404715	0.8880417352460954	0.37451830190635477	0.9038855171009138	0.4265269544058392
CNAG_01594	206.55268167318982	-0.45879921695266773	0.15769782438158508	-2.909356668374198	0.0036217341434323204	0.06293459561548932	2.4410834326188517
CNAG_01595	172.80387032330336	0.6895425309945524	0.22725558043934355	3.0342160560435487	0.0024116165140282645	0.04603809891709732	2.6176917508778437
CNAG_01596	1043.900697131001	0.22828447447505695	0.36639242557414786	0.6230600267386215	0.533245076514288	0.9871290496784113	0.27307314572859964
CNAG_01597	155.14361453567966	0.2865053657029558	0.22634146593896007	1.2658103300445214	0.20558099584618902	0.7230007311103389	0.6870170345240316
CNAG_01598	375.60866783944647	0.44931509948801046	0.31976913323449524	1.4051234243378823	0.15998457970315566	0.6543243793894303	0.7959218752976066
CNAG_01599	395.0774601492522	0.36717172740420817	0.1317640192858685	2.786585665754557	0.005326653695298851	0.08241719655945277	2.2735455373262314
CNAG_01600	409.709708696006	0.5365628094263603	0.40648830541784703	1.3199956856687525	0.18683645843443633	0.6931814118438702	0.728538373545243
CNAG_01601	426.8739535668874	0.4963701644575547	0.47448591478548546	1.046122021729482	0.29550469908263044	0.8340958358240793	0.5294356086256018
CNAG_01602	424.02266226258183	0.25602093052364405	0.4201585558048933	0.6093436084698727	0.5422967076171741	0.9871290496784113	0.26576303223803577
CNAG_01603	1917.798983434691	0.5919180607928749	0.5981871251996255	0.9895198941223309	0.3224088412783686	0.8591162629974815	0.4915930572336948
CNAG_01604	115.84897684188994	0.2797365413348102	0.6292611135892039	0.44454763736986397	0.6566466955097763	0.9971300521385945	0.18266823692628562
CNAG_01605	51.2328902859053	1.3515624173242133	0.6427650703580378	2.102731588341221	0.035489239143756304	0.2890752087466784	1.4499033114219269
CNAG_01606	1.9391074942173032	0.6353339976901373	0.6178318217510339	1.0283283821307543	0.30379538458042826	0.8423982493050584	0.5174188284537392
CNAG_01607	335.34114361723147	0.41898310567316527	0.36772497906839396	1.139392561078201	0.25453945727152255	0.7911373363511951	0.5942448862268072
CNAG_01608	635.5839630697851	0.025572409131202456	0.4490685172536263	0.0569454507467946	0.9545886485698878	0.9971300521385945	0.020183734324238395
CNAG_01609	506.9263927733972	0.868493567721843	0.4653150491093727	1.8664635269892225	0.061976542346376395	0.38934958524215696	1.207772656586189
CNAG_01610	244.08609887889162	0.05559201073109733	0.5318817360750421	0.10451949552043648	0.916757097823071	0.9971300521385945	0.03774571890926289
CNAG_01611	168.90324138193608	0.47260091691571005	0.26416972039026	1.7890048723886032	0.07361403086923754	0.42933071187678384	1.133039401038391
CNAG_01612	91.35109643269107	-0.9267905616982128	0.312757206227319	-2.963290831497582	0.0030436884339976444	0.055598588995153735	2.5165998060147645
CNAG_01613	192.54237771943133	0.2622276846317704	0.17207543280952559	1.5239112309659943	0.1275308875363392	0.5852032781944403	0.8943846178808981
CNAG_01614	342.3063298055378	-0.09288661522050953	0.13200196609410622	-0.703675997933919	0.4816345710794161	0.9611460987182733	0.31728234755968454
CNAG_01615	188.30406499921088	-0.11859765481398701	0.5162395008707328	-0.22973378560522834	0.8182986398511208	0.9971300521385945	0.08708817069319759
CNAG_01616	431.80246922656187	-0.5851803369207336	0.26772434971827075	-2.185756870962709	0.028833397680246706	0.25863566817953093	1.540104178047511
CNAG_01619	249.84906069628138	0.6489281529489661	0.2586224656319681	2.509171627311068	0.012101467137531786	0.14091347558600156	1.9171619742200272
CNAG_01620	529.6381817387041	0.46723453015097693	0.2101400611470391	2.2234433910440514	0.026185916564415775	0.24309857062609	1.5819322202386636
CNAG_01621	13183.611183371095	1.1372581446228587	0.2166444948778186	5.249420924654653	1.5257807699909446e-7	1.723369379704772e-5	6.816507862988588
CNAG_01622	71.08692767968245	0.4638715049287902	0.4767800435345732	0.972925589523239	0.3305902857921496	0.8654501472472054	0.48070991207385383
CNAG_01623	621.3739084703747	0.32256729620181646	0.34465772555373964	0.9359061825280954	0.34932149370748744	0.8823729899187648	0.45677469145547317
CNAG_01624	68.6211073026906	0.08797918295931495	0.14131037440731842	0.622595356698443	0.5335504632739496	0.9871290496784113	0.2728244986669208
CNAG_01625	219.0765225115956	0.3541870338654463	0.18639211294050298	1.9002254348525147	0.05740354178413751	0.37659613036892536	1.241061310914684
CNAG_01626	2076.3368826378755	-0.15786671374737027	0.4711836567668672	-0.3350428468394008	0.7375927650986562	0.9971300521385945	0.13218335184209068
CNAG_01627	191.78496679080254	0.049275515180905255	0.5262909649730758	0.0936278949486167	0.9254047499785139	0.9971300521385945	0.033668275655050366
CNAG_01628	5538.98038293787	-0.022710510892357812	0.09378819928000569	-0.2421467846349767	0.8086664277580302	0.9971300521385945	0.09223058649502477
